CustomerID,Count,ReceivedDate,ResolvedDate,DaysToResolve,Category,Decision,Month,Year,Resolved Time (Weeks)
10158249,1,16/01/2022,09/03/2022,52,Irresponsible lending,Rejected,1,2022,7.4
20048289,1,09/03/2022,03/05/2022,55,Irresponsible lending,Rejected,3,2022,7.9
20036727,1,14/03/2022,09/05/2022,56,Irresponsible lending,Rejected,3,2022,8.0
20021886,1,19/03/2022,09/05/2022,51,Irresponsible lending,Rejected,3,2022,7.3
20062257,1,30/03/2022,24/05/2022,55,Irresponsible lending,Rejected,3,2022,7.9
20106560,1,30/03/2022,30/03/2022,0,Service Issue,Rejected,3,2022,0.0
10227641,1,05/04/2022,05/04/2022,0,Application process,Rejected,4,2022,0.0
20067925,1,14/04/2022,20/04/2022,6,Service Issue,Rejected,4,2022,0.9
20048407,1,15/04/2022,15/04/2022,0,Service Issue,Rejected,4,2022,0.0
20101216,1,15/04/2022,10/06/2022,56,Irresponsible lending,Rejected,4,2022,8.0
20161540,1,15/04/2022,10/06/2022,56,Service Issue,Rejected,4,2022,8.0
20205722,1,16/04/2022,13/06/2022,58,Irresponsible lending,Rejected,4,2022,8.3
20124133,1,18/04/2022,13/06/2022,56,Irresponsible lending,Rejected,4,2022,8.0
10150614,1,19/04/2022,14/06/2022,56,Irresponsible lending,Rejected,4,2022,8.0
20367817,1,21/04/2022,16/06/2022,56,Irresponsible lending,Rejected,4,2022,8.0
10142535,1,22/04/2022,16/06/2022,55,Irresponsible lending,Rejected,4,2022,7.9
10151280,1,22/04/2022,27/05/2022,35,Irresponsible lending,Rejected,4,2022,5.0
20022081,1,25/04/2022,16/06/2022,52,Irresponsible lending,Rejected,4,2022,7.4
20031086,1,28/04/2022,24/06/2022,57,Irresponsible lending,Rejected,4,2022,8.1
20002120,1,30/04/2022,24/06/2022,55,Irresponsible lending,Rejected,4,2022,7.9
20104118,1,02/05/2022,,,Subject Access Request,,5,2022,0.0
10155603,1,03/05/2022,,,Subject Access Request,,5,2022,0.0
20134676,1,06/05/2022,,,Subject Access Request,,5,2022,0.0
20302274,1,09/05/2022,04/07/2022,56,Irresponsible lending,Rejected,5,2022,8.0
20298391,1,10/05/2022,04/07/2022,55,Irresponsible lending,Rejected,5,2022,7.9
20202625,1,16/05/2022,11/07/2022,56,Irresponsible lending,Rejected,5,2022,8.0
20461816,1,16/05/2022,,,Subject Access Request,,5,2022,0.0
10151049,1,20/05/2022,,,Subject Access Request,,5,2022,0.0
20082379,1,20/05/2022,11/07/2022,52,Irresponsible lending,Rejected,5,2022,7.4
20016556,1,23/05/2022,,,Subject Access Request,,5,2022,0.0
20023674,1,25/05/2022,,,Subject Access Request,,5,2022,0.0
20035607,1,06/06/2022,,,Subject Access Request,,6,2022,0.0
20270247,1,06/06/2022,,,Subject Access Request,,6,2022,0.0
20388563,1,06/06/2022,,,Subject Access Request,,6,2022,0.0
20423965,1,06/06/2022,,,Subject Access Request,,6,2022,0.0
20385554,1,08/06/2022,03/08/2022,56,Irresponsible lending,Rejected,6,2022,8.0
20170495,1,10/06/2022,03/08/2022,54,Irresponsible lending,Rejected,6,2022,7.7
20124374,1,13/06/2022,,,Subject Access Request,,6,2022,0.0
20075597,1,15/06/2022,,,Subject Access Request,,6,2022,0.0
20110031,1,15/06/2022,10/08/2022,56,Subject Access Request,,6,2022,8.0
20110031,1,15/06/2022,10/08/2022,56,Irresponsible lending,Rejected,6,2022,8.0
20006198,1,16/06/2022,10/08/2022,55,Irresponsible lending,Rejected,6,2022,7.9
20114342,1,17/06/2022,10/08/2022,54,Irresponsible lending,Rejected,6,2022,7.7
20287799,1,17/06/2022,,,Subject Access Request,,6,2022,0.0
20106409,1,20/06/2022,15/08/2022,56,Irresponsible lending,Rejected,6,2022,8.0
20140494,1,20/06/2022,,,Subject Access Request,,6,2022,0.0
20608139,1,22/06/2022,17/08/2022,56,Irresponsible lending,Rejected,6,2022,8.0
20032792,1,23/06/2022,,,Subject Access Request,,6,2022,0.0
20132810,1,23/06/2022,15/08/2022,53,Irresponsible lending,Rejected,6,2022,7.6
20321804,1,23/06/2022,,,Subject Access Request,,6,2022,0.0
10145522,1,27/06/2022,22/08/2022,56,Subject Access Request,,6,2022,8.0
10145522,1,27/06/2022,22/08/2022,56,Irresponsible lending,Rejected,6,2022,8.0
20067923,1,27/06/2022,,,Subject Access Request,,6,2022,0.0
20116813,1,27/06/2022,22/08/2022,56,Irresponsible lending,Rejected,6,2022,8.0
20048155,1,29/06/2022,22/08/2022,54,Irresponsible lending,Rejected,6,2022,7.7
10156231,1,30/06/2022,,,Subject Access Request,,6,2022,0.0
20056391,1,30/06/2022,,,Subject Access Request,,6,2022,0.0
20026118,1,04/07/2022,,,Subject Access Request,,7,2022,0.0
10172970,1,06/07/2022,,,Subject Access Request,,7,2022,0.0
20059369,1,06/07/2022,,,Subject Access Request,,7,2022,0.0
20161603,1,06/07/2022,,,Subject Access Request,,7,2022,0.0
20596161,1,06/07/2022,,,Subject Access Request,,7,2022,0.0
20459038,1,07/07/2022,,,Subject Access Request,,7,2022,0.0
20493975,1,08/07/2022,,,Subject Access Request,,7,2022,0.0
20301843,1,12/07/2022,,,Subject Access Request,,7,2022,0.0
10140515,1,15/07/2022,,,Subject Access Request,,7,2022,0.0
20079630,1,15/07/2022,09/09/2022,56,Irresponsible lending,Rejected,7,2022,8.0
20605407,1,18/07/2022,09/09/2022,53,Service Issue,Rejected,7,2022,7.6
10142136,1,20/07/2022,09/09/2022,51,Irresponsible lending,Rejected,7,2022,7.3
20181091,1,20/07/2022,,,Subject Access Request,,7,2022,0.0
20029694,1,25/07/2022,19/09/2022,56,Irresponsible lending,Rejected,7,2022,8.0
20025923,1,27/07/2022,21/09/2022,56,Irresponsible lending,Rejected,7,2022,8.0
20005487,1,28/07/2022,21/09/2022,55,Irresponsible lending,Rejected,7,2022,7.9
20514249,1,28/07/2022,21/09/2022,55,Irresponsible lending,Rejected,7,2022,7.9
20128436,1,01/08/2022,21/09/2022,51,Irresponsible lending,Rejected,8,2022,7.3
20592929,1,01/08/2022,21/09/2022,51,Irresponsible lending,Rejected,8,2022,7.3
20707247,1,11/08/2022,06/10/2022,56,Irresponsible lending,Rejected,8,2022,8.0
20825949,1,11/08/2022,06/10/2022,56,Irresponsible lending,Rejected,8,2022,8.0
20296938,1,12/08/2022,09/09/2022,28,Irresponsible lending,Rejected,8,2022,4.0
20077076,1,15/08/2022,07/10/2022,53,Irresponsible lending,Rejected,8,2022,7.6
20783890,1,16/08/2022,07/10/2022,52,Subject Access Request,,8,2022,7.4
20783890,1,16/08/2022,07/10/2022,52,Irresponsible lending,Rejected,8,2022,7.4
20428542,1,22/08/2022,17/10/2022,56,Irresponsible lending,Rejected,8,2022,8.0
20145702,1,24/08/2022,17/10/2022,54,Irresponsible lending,Rejected,8,2022,7.7
20424891,1,24/08/2022,17/10/2022,54,Irresponsible lending,Rejected,8,2022,7.7
10152163,1,01/09/2022,27/10/2022,56,Irresponsible lending,Rejected,9,2022,8.0
20717404,1,01/09/2022,27/10/2022,56,Irresponsible lending,Rejected,9,2022,8.0
20230236,1,07/09/2022,01/11/2022,55,Irresponsible lending,Rejected,9,2022,7.9
10156397,1,08/09/2022,01/11/2022,54,Irresponsible lending,Rejected,9,2022,7.7
20025675,1,08/09/2022,01/11/2022,54,Irresponsible lending,Rejected,9,2022,7.7
20596656,1,09/09/2022,01/11/2022,53,Irresponsible lending,Rejected,9,2022,7.6
20046391,1,12/09/2022,07/11/2022,56,Irresponsible lending,Rejected,9,2022,8.0
20594652,1,12/09/2022,07/11/2022,56,Irresponsible lending,Rejected,9,2022,8.0
20186087,1,16/09/2022,08/11/2022,53,Irresponsible lending,Rejected,9,2022,7.6
20836052,1,16/09/2022,08/11/2022,53,Irresponsible lending,Rejected,9,2022,7.6
20876130,1,20/09/2022,08/11/2022,49,Irresponsible lending,Rejected,9,2022,7.0
20634582,1,23/09/2022,19/11/2022,57,Irresponsible lending,Rejected,9,2022,8.1
20659035,1,26/09/2022,21/11/2022,56,Application process,Rejected,9,2022,8.0
10143701,1,29/09/2022,08/11/2022,40,Irresponsible lending,Rejected,9,2022,5.7
10145291,1,03/10/2022,28/11/2022,56,Irresponsible lending,Rejected,10,2022,8.0
10141715,1,05/10/2022,30/11/2022,56,Irresponsible lending,Rejected,10,2022,8.0
20206517,1,05/10/2022,30/11/2022,56,Irresponsible lending,Rejected,10,2022,8.0
20972018,1,05/10/2022,30/11/2022,56,Irresponsible lending,Rejected,10,2022,8.0
20829008,1,10/10/2022,05/12/2022,56,Irresponsible lending,Rejected,10,2022,8.0
20449789,1,11/10/2022,06/12/2022,56,Irresponsible lending,Rejected,10,2022,8.0
20313567,1,13/10/2022,08/12/2022,56,Irresponsible lending,Rejected,10,2022,8.0
20845837,1,18/10/2022,17/11/2022,30,Fraud,Upheld,10,2022,4.3
20113117,1,21/10/2022,15/12/2022,55,Irresponsible lending,Rejected,10,2022,7.9
20941807,1,21/10/2022,16/12/2022,56,Irresponsible lending,Rejected,10,2022,8.0
20848095,1,27/10/2022,16/12/2022,50,Irresponsible lending,Rejected,10,2022,7.1
20312537,1,31/10/2022,20/12/2022,50,Irresponsible lending,Rejected,10,2022,7.1
20093380,1,01/11/2022,08/11/2022,7,Subject Access Request,,11,2022,1.0
20093380,1,01/11/2022,20/12/2022,49,Irresponsible lending,Rejected,11,2022,7.0
21091355,1,01/11/2022,16/12/2022,45,Service Issue,Rejected,11,2022,6.4
20018224,1,06/11/2022,20/12/2022,44,Irresponsible lending,Rejected,11,2022,6.3
20221446,1,08/11/2022,20/12/2022,42,Irresponsible lending,Rejected,11,2022,6.0
10141906,1,09/11/2022,15/12/2022,36,Irresponsible lending,Rejected,11,2022,5.1
20435661,1,10/11/2022,15/12/2022,35,Irresponsible lending,Rejected,11,2022,5.0
20002263,1,14/11/2022,09/01/2023,56,Irresponsible lending,Rejected,11,2022,8.0
20417242,1,15/11/2022,16/12/2022,31,Service Issue,Rejected,11,2022,4.4
20681237,1,17/11/2022,12/01/2023,56,Irresponsible lending,Rejected,11,2022,8.0
20206064,1,18/11/2022,12/01/2023,55,Irresponsible lending,Rejected,11,2022,7.9
20540036,1,18/11/2022,12/01/2023,55,Irresponsible lending,Rejected,11,2022,7.9
10245994,1,21/11/2022,12/01/2023,52,Irresponsible lending,Rejected,11,2022,7.4
20006268,1,22/11/2022,12/01/2023,51,Irresponsible lending,Rejected,11,2022,7.3
20226386,1,23/11/2022,12/01/2023,50,Irresponsible lending,Rejected,11,2022,7.1
20109028,1,30/11/2022,25/01/2023,56,Irresponsible lending,Rejected,11,2022,8.0
20351697,1,30/11/2022,25/01/2023,56,Irresponsible lending,Rejected,11,2022,8.0
20763195,1,02/12/2022,25/01/2023,54,Irresponsible lending,Rejected,12,2022,7.7
20579567,1,05/12/2022,25/01/2023,51,Irresponsible lending,Rejected,12,2022,7.3
20416723,1,08/12/2022,01/02/2023,55,Irresponsible lending,Rejected,12,2022,7.9
20896422,1,08/12/2022,02/02/2023,56,Irresponsible lending,Rejected,12,2022,8.0
20036465,1,09/12/2022,20/01/2023,42,Subject Access Request,,12,2022,6.0
20036465,1,09/12/2022,02/02/2023,55,Irresponsible lending,Rejected,12,2022,7.9
20308915,1,12/12/2022,06/02/2023,56,Irresponsible lending,Rejected,12,2022,8.0
20850727,1,12/12/2022,27/01/2023,46,Subject Access Request,,12,2022,6.6
20850727,1,12/12/2022,06/02/2023,56,Irresponsible lending,Rejected,12,2022,8.0
20527578,1,13/12/2022,06/02/2023,55,Irresponsible lending,Rejected,12,2022,7.9
20276355,1,14/12/2022,06/02/2023,54,Irresponsible lending,Rejected,12,2022,7.7
20106560,1,19/12/2022,09/02/2023,52,Irresponsible lending,Rejected,12,2022,7.4
10143723,1,21/12/2022,15/02/2023,56,Irresponsible lending,Rejected,12,2022,8.0
20325471,1,21/12/2022,10/02/2023,51,Irresponsible lending,Rejected,12,2022,7.3
21091059,1,24/12/2022,17/02/2023,55,Irresponsible lending,Rejected,12,2022,7.9
20542714,1,28/12/2022,04/01/2023,7,Fraud,Upheld,12,2022,1.0
20127061,1,30/12/2022,17/02/2023,49,Irresponsible lending,Rejected,12,2022,7.0
20147756,1,04/01/2023,27/02/2023,54,Irresponsible lending,Rejected,1,2023,7.7
20983979,1,04/01/2023,05/01/2023,1,Fraud,Upheld,1,2023,0.1
10142035,1,05/01/2023,27/02/2023,53,Irresponsible lending,Rejected,1,2023,7.6
20329713,1,06/01/2023,27/02/2023,52,Irresponsible lending,Rejected,1,2023,7.4
20260991,1,09/01/2023,27/02/2023,49,Irresponsible lending,Rejected,1,2023,7.0
20189273,1,12/01/2023,09/03/2023,56,Irresponsible lending,Rejected,1,2023,8.0
21177313,1,14/01/2023,16/01/2023,2,Subject Access Request,,1,2023,0.3
21177313,1,14/01/2023,09/03/2023,54,Irresponsible lending,Rejected,1,2023,7.7
10159901,1,18/01/2023,09/03/2023,50,Irresponsible lending,Rejected,1,2023,7.1
10191499,1,19/01/2023,09/03/2023,49,Irresponsible lending,Rejected,1,2023,7.0
20504197,1,20/01/2023,17/03/2023,56,Irresponsible lending,Rejected,1,2023,8.0
20664717,1,23/01/2023,17/03/2023,53,Irresponsible lending,Rejected,1,2023,7.6
20964822,1,24/01/2023,17/03/2023,52,Irresponsible lending,Rejected,1,2023,7.4
20566324,1,25/01/2023,17/03/2023,51,Irresponsible lending,Rejected,1,2023,7.3
20596572,1,25/01/2023,16/02/2023,22,Fraud,Upheld,1,2023,3.1
20574682,1,28/01/2023,17/03/2023,48,Irresponsible lending,Rejected,1,2023,6.9
20543953,1,29/01/2023,17/03/2023,47,Service Issue,Rejected,1,2023,6.7
20429486,1,03/02/2023,31/03/2023,56,Irresponsible lending,Rejected,2,2023,8.0
21122717,1,03/02/2023,06/02/2023,3,Service Issue,Rejected,2,2023,0.4
20014659,1,04/02/2023,06/02/2023,2,Subject Access Request,,2,2023,0.3
20014659,1,04/02/2023,31/03/2023,55,Irresponsible lending,Rejected,2,2023,7.9
20583132,1,08/02/2023,31/03/2023,51,Irresponsible lending,Rejected,2,2023,7.3
20351012,1,09/02/2023,09/02/2023,0,Subject Access Request,,2,2023,0.0
20351012,1,09/02/2023,31/03/2023,50,Irresponsible lending,Rejected,2,2023,7.1
20105177,1,12/02/2023,31/03/2023,47,Irresponsible lending,Rejected,2,2023,6.7
20343852,1,13/02/2023,31/03/2023,46,Irresponsible lending,Rejected,2,2023,6.6
20980007,1,14/02/2023,16/02/2023,2,Fraud,Upheld,2,2023,0.3
20006378,1,15/02/2023,06/04/2023,50,Irresponsible lending,Rejected,2,2023,7.1
20183137,1,15/02/2023,06/04/2023,50,Irresponsible lending,Rejected,2,2023,7.1
20020410,1,16/02/2023,06/04/2023,49,Irresponsible lending,Rejected,2,2023,7.0
20176342,1,16/02/2023,06/04/2023,49,Irresponsible lending,Rejected,2,2023,7.0
20092563,1,17/02/2023,06/04/2023,48,Irresponsible lending,Rejected,2,2023,6.9
10198466,1,19/02/2023,06/04/2023,46,Irresponsible lending,Rejected,2,2023,6.6
20180311,1,20/02/2023,06/04/2023,45,Irresponsible lending,Rejected,2,2023,6.4
20344570,1,21/02/2023,18/04/2023,56,Irresponsible lending,Rejected,2,2023,8.0
20741418,1,24/02/2023,21/04/2023,56,Irresponsible lending,Rejected,2,2023,8.0
20036335,1,27/02/2023,21/04/2023,53,Irresponsible lending,Rejected,2,2023,7.6
21286075,1,27/02/2023,21/04/2023,53,Irresponsible lending,Rejected,2,2023,7.6
20931942,1,28/02/2023,25/04/2023,56,Irresponsible lending,Rejected,2,2023,8.0
20650102,1,01/03/2023,25/04/2023,55,Service Issue,Rejected,3,2023,7.9
20031339,1,03/03/2023,25/04/2023,53,Irresponsible lending,Rejected,3,2023,7.6
20064113,1,03/03/2023,25/04/2023,53,Irresponsible lending,Rejected,3,2023,7.6
10150555,1,06/03/2023,25/04/2023,50,Irresponsible lending,Rejected,3,2023,7.1
20395687,1,08/03/2023,03/05/2023,56,Irresponsible lending,Rejected,3,2023,8.0
20022075,1,10/03/2023,03/05/2023,54,Irresponsible lending,Rejected,3,2023,7.7
20204415,1,13/03/2023,03/05/2023,51,Irresponsible lending,Rejected,3,2023,7.3
21478210,1,14/03/2023,09/06/2023,87,Fraud,Upheld,3,2023,12.4
20294452,1,15/03/2023,10/05/2023,56,Irresponsible lending,Rejected,3,2023,8.0
20620481,1,15/03/2023,03/05/2023,49,Irresponsible lending,Rejected,3,2023,7.0
21036820,1,17/03/2023,11/05/2023,55,Irresponsible lending,Rejected,3,2023,7.9
10147953,1,23/03/2023,18/05/2023,56,Irresponsible lending,Rejected,3,2023,8.0
20862708,1,31/03/2023,26/05/2023,56,Irresponsible lending,Rejected,3,2023,8.0
20055147,1,03/04/2023,26/05/2023,53,Irresponsible lending,Rejected,4,2023,7.6
21045769,1,03/04/2023,11/05/2023,38,Fraud,Upheld,4,2023,5.4
20831572,1,04/04/2023,26/05/2023,52,Irresponsible lending,Rejected,4,2023,7.4
21238158,1,05/04/2023,21/05/2023,46,Fraud,Upheld,4,2023,6.6
20388776,1,10/04/2023,05/06/2023,56,Irresponsible lending,Rejected,4,2023,8.0
20412665,1,10/04/2023,26/05/2023,46,Irresponsible lending,Rejected,4,2023,6.6
20415600,1,12/04/2023,18/04/2023,6,Subject Access Request,,4,2023,0.9
20415600,1,12/04/2023,07/06/2023,56,Irresponsible lending,Rejected,4,2023,8.0
20028124,1,14/04/2023,09/06/2023,56,Irresponsible lending,Rejected,4,2023,8.0
20424144,1,17/04/2023,09/06/2023,53,Irresponsible lending,Rejected,4,2023,7.6
20175536,1,19/04/2023,14/06/2023,56,Irresponsible lending,Rejected,4,2023,8.0
21461063,1,19/04/2023,19/04/2023,0,Subject Access Request,,4,2023,0.0
21461063,1,19/04/2023,14/06/2023,56,Irresponsible lending,Rejected,4,2023,8.0
20599269,1,20/04/2023,15/06/2023,56,Service Issue,Rejected,4,2023,8.0
21508603,1,22/04/2023,22/04/2023,0,Subject Access Request,,4,2023,0.0
21508603,1,22/04/2023,15/06/2023,54,Irresponsible lending,Rejected,4,2023,7.7
20015146,1,24/04/2023,15/06/2023,52,Irresponsible lending,Rejected,4,2023,7.4
21524862,1,26/04/2023,21/06/2023,56,Irresponsible lending,Rejected,4,2023,8.0
20871865,1,28/04/2023,21/06/2023,54,Irresponsible lending,Rejected,4,2023,7.7
21087956,1,01/05/2023,21/06/2023,51,Irresponsible lending,Rejected,5,2023,7.3
10174819,1,02/05/2023,21/06/2023,50,Irresponsible lending,Rejected,5,2023,7.1
20265060,1,02/05/2023,27/06/2023,56,Irresponsible lending,Rejected,5,2023,8.0
20081809,1,05/05/2023,30/06/2023,56,Irresponsible lending,Rejected,5,2023,8.0
20044770,1,09/05/2023,04/07/2023,56,Irresponsible lending,Rejected,5,2023,8.0
21098894,1,12/05/2023,04/07/2023,53,Irresponsible lending,Rejected,5,2023,7.6
20420143,1,19/05/2023,04/07/2023,46,Irresponsible lending,Rejected,5,2023,6.6
10139659,1,22/05/2023,04/07/2023,43,Irresponsible lending,Rejected,5,2023,6.1
20224323,1,23/05/2023,14/07/2023,52,Irresponsible lending,Rejected,5,2023,7.4
20026102,1,24/05/2023,14/07/2023,51,Irresponsible lending,Rejected,5,2023,7.3
20542791,1,24/05/2023,14/07/2023,51,Irresponsible lending,Rejected,5,2023,7.3
20144734,1,25/05/2023,14/07/2023,50,Irresponsible lending,Rejected,5,2023,7.1
21253634,1,02/06/2023,27/07/2023,55,Irresponsible lending,Rejected,6,2023,7.9
21735381,1,02/06/2023,30/06/2023,28,Service Issue,Upheld,6,2023,4.0
21175146,1,07/06/2023,02/08/2023,56,Irresponsible lending,Rejected,6,2023,8.0
21014383,1,08/06/2023,02/08/2023,55,Irresponsible lending,Rejected,6,2023,7.9
21366274,1,09/06/2023,31/01/2024,236,Fraud,Upheld,6,2023,33.7
20709725,1,13/06/2023,02/08/2023,50,Irresponsible lending,Rejected,6,2023,7.1
20267922,1,14/06/2023,02/08/2023,49,Irresponsible lending,Rejected,6,2023,7.0
10152949,1,18/06/2023,02/08/2023,45,Irresponsible lending,Rejected,6,2023,6.4
21233963,1,20/06/2023,02/08/2023,43,Irresponsible lending,Rejected,6,2023,6.1
20018210,1,21/06/2023,02/08/2023,42,Irresponsible lending,Rejected,6,2023,6.0
21240144,1,26/06/2023,09/08/2023,44,Fraud,Upheld,6,2023,6.3
21251948,1,26/06/2023,30/06/2023,4,Fraud,Upheld,6,2023,0.6
10153023,1,27/06/2023,02/08/2023,36,Irresponsible lending,Rejected,6,2023,5.1
20528769,1,27/06/2023,17/08/2023,51,Service Issue,Rejected,6,2023,7.3
21122717,1,27/06/2023,17/08/2023,51,Application process,Upheld,6,2023,7.3
10164733,1,29/06/2023,17/08/2023,49,Service Issue,Rejected,6,2023,7.0
20044665,1,29/06/2023,17/08/2023,49,Irresponsible lending,Rejected,6,2023,7.0
21805115,1,30/06/2023,17/08/2023,48,Irresponsible lending,Rejected,6,2023,6.9
20011462,1,02/07/2023,25/08/2023,54,Irresponsible lending,Rejected,7,2023,7.7
20785685,1,03/07/2023,25/08/2023,53,Irresponsible lending,Rejected,7,2023,7.6
20995445,1,03/07/2023,25/08/2023,53,Irresponsible lending,Rejected,7,2023,7.6
21787200,1,03/07/2023,25/08/2023,53,Irresponsible lending,Rejected,7,2023,7.6
20109840,1,05/07/2023,25/08/2023,51,Irresponsible lending,Rejected,7,2023,7.3
20136123,1,06/07/2023,31/08/2023,56,Subject Access Request,,7,2023,8.0
20136123,1,06/07/2023,31/08/2023,56,Irresponsible lending,Rejected,7,2023,8.0
20026008,1,07/07/2023,25/08/2023,49,Application process,Rejected,7,2023,7.0
20237553,1,07/07/2023,01/09/2023,56,Irresponsible lending,Rejected,7,2023,8.0
21893364,1,07/07/2023,21/07/2023,14,Subject Access Request,,7,2023,2.0
21893364,1,07/07/2023,01/09/2023,56,Irresponsible lending,Rejected,7,2023,8.0
21901598,1,07/07/2023,14/07/2023,7,Service Issue,Upheld,7,2023,1.0
20400322,1,10/07/2023,04/09/2023,56,Irresponsible lending,Rejected,7,2023,8.0
10149045,1,11/07/2023,05/09/2023,56,Irresponsible lending,Rejected,7,2023,8.0
10156023,1,12/07/2023,04/09/2023,54,Irresponsible lending,Rejected,7,2023,7.7
20133411,1,12/07/2023,05/09/2023,55,Irresponsible lending,Rejected,7,2023,7.9
21582468,1,12/07/2023,05/09/2023,55,Irresponsible lending,Rejected,7,2023,7.9
20096900,1,13/07/2023,07/09/2023,56,Application process,Upheld,7,2023,8.0
20113038,1,13/07/2023,17/08/2023,35,Service Issue,Rejected,7,2023,5.0
20845155,1,13/07/2023,05/09/2023,54,Irresponsible lending,Rejected,7,2023,7.7
10224556,1,14/07/2023,05/09/2023,53,Irresponsible lending,Rejected,7,2023,7.6
10271376,1,14/07/2023,05/09/2023,53,Irresponsible lending,Rejected,7,2023,7.6
20001368,1,15/07/2023,05/09/2023,52,Irresponsible lending,Rejected,7,2023,7.4
10206178,1,17/07/2023,11/09/2023,56,Irresponsible lending,Rejected,7,2023,8.0
21394771,1,17/07/2023,05/09/2023,50,Irresponsible lending,Rejected,7,2023,7.1
20640575,1,18/07/2023,12/09/2023,56,Irresponsible lending,Rejected,7,2023,8.0
21689342,1,18/07/2023,12/09/2023,56,Irresponsible lending,Rejected,7,2023,8.0
21193223,1,23/07/2023,12/09/2023,51,Irresponsible lending,Rejected,7,2023,7.3
20086105,1,24/07/2023,12/09/2023,50,Irresponsible lending,Rejected,7,2023,7.1
20588444,1,24/07/2023,12/09/2023,50,Irresponsible lending,Rejected,7,2023,7.1
20000834,1,26/07/2023,28/09/2023,64,Irresponsible lending,Rejected,7,2023,9.1
22051244,1,27/07/2023,20/09/2023,55,Irresponsible lending,Rejected,7,2023,7.9
20015582,1,28/07/2023,20/09/2023,54,Irresponsible lending,Rejected,7,2023,7.7
20285988,1,28/07/2023,20/09/2023,54,Irresponsible lending,Rejected,7,2023,7.7
21698244,1,30/07/2023,21/09/2023,53,Irresponsible lending,Rejected,7,2023,7.6
10152306,1,02/08/2023,20/09/2023,49,Irresponsible lending,Rejected,8,2023,7.0
20054581,1,02/08/2023,11/09/2023,40,Irresponsible lending,Rejected,8,2023,5.7
20222364,1,03/08/2023,28/09/2023,56,Irresponsible lending,Rejected,8,2023,8.0
21130358,1,03/08/2023,11/09/2023,39,Irresponsible lending,Rejected,8,2023,5.6
21244448,1,03/08/2023,28/09/2023,56,Irresponsible lending,Rejected,8,2023,8.0
21885113,1,03/08/2023,28/09/2023,56,Irresponsible lending,Rejected,8,2023,8.0
21376674,1,04/08/2023,07/09/2023,34,Fraud,Upheld,8,2023,4.9
10243077,1,07/08/2023,20/09/2023,44,Payment,Rejected,8,2023,6.3
20449252,1,07/08/2023,11/09/2023,35,Irresponsible lending,Rejected,8,2023,5.0
21723291,1,07/08/2023,12/09/2023,36,Irresponsible lending,Rejected,8,2023,5.1
20054344,1,08/08/2023,11/09/2023,34,Irresponsible lending,Rejected,8,2023,4.9
21305243,1,09/08/2023,04/10/2023,56,Irresponsible lending,Rejected,8,2023,8.0
20114260,1,13/08/2023,04/10/2023,52,Irresponsible lending,Rejected,8,2023,7.4
20831997,1,14/08/2023,04/10/2023,51,Irresponsible lending,Rejected,8,2023,7.3
22156051,1,14/08/2023,14/08/2023,0,Fraud,Upheld,8,2023,0.0
20029711,1,15/08/2023,11/09/2023,27,Irresponsible lending,Rejected,8,2023,3.9
21938935,1,17/08/2023,12/09/2023,26,Irresponsible lending,Rejected,8,2023,3.7
21294762,1,18/08/2023,04/10/2023,47,Irresponsible lending,Rejected,8,2023,6.7
22093517,1,18/08/2023,04/10/2023,47,Irresponsible lending,Rejected,8,2023,6.7
10149360,1,19/08/2023,13/10/2023,55,Irresponsible lending,Rejected,8,2023,7.9
20347177,1,19/08/2023,13/10/2023,55,Irresponsible lending,Rejected,8,2023,7.9
20074886,1,20/08/2023,13/10/2023,54,Irresponsible lending,Rejected,8,2023,7.7
10227641,1,21/08/2023,21/08/2023,0,Irresponsible lending,Withdrawn,8,2023,0.0
20071506,1,22/08/2023,11/09/2023,20,Irresponsible lending,Rejected,8,2023,2.9
21182547,1,24/08/2023,13/10/2023,50,Irresponsible lending,Rejected,8,2023,7.1
22281183,1,24/08/2023,13/10/2023,50,Irresponsible lending,Rejected,8,2023,7.1
20087327,1,27/08/2023,20/10/2023,54,Irresponsible lending,Rejected,8,2023,7.7
20175402,1,29/08/2023,20/10/2023,52,Irresponsible lending,Rejected,8,2023,7.4
20188692,1,29/08/2023,11/09/2023,13,Irresponsible lending,Rejected,8,2023,1.9
20271547,1,29/08/2023,11/09/2023,13,Irresponsible lending,Rejected,8,2023,1.9
21852174,1,29/08/2023,20/10/2023,52,Service Issue,Rejected,8,2023,7.4
21773386,1,30/08/2023,11/09/2023,12,Irresponsible lending,Rejected,8,2023,1.7
21765023,1,31/08/2023,20/10/2023,50,Irresponsible lending,Rejected,8,2023,7.1
20140830,1,01/09/2023,11/09/2023,10,Irresponsible lending,Rejected,9,2023,1.4
21412373,1,01/09/2023,20/10/2023,49,Irresponsible lending,Rejected,9,2023,7.0
20141698,1,03/09/2023,27/10/2023,54,Irresponsible lending,Rejected,9,2023,7.7
20310789,1,04/09/2023,27/10/2023,53,Irresponsible lending,Rejected,9,2023,7.6
10139319,1,05/09/2023,27/10/2023,52,Irresponsible lending,Rejected,9,2023,7.4
10153744,1,05/09/2023,28/09/2023,23,Payment,Rejected,9,2023,3.3
20374498,1,05/09/2023,11/09/2023,6,Irresponsible lending,Rejected,9,2023,0.9
20441362,1,06/09/2023,27/10/2023,51,Irresponsible lending,Rejected,9,2023,7.3
